,TrainLoss,TestLoss
0,0.41259869933128357,30.606290817260742
1,0.3252843916416168,42.48310852050781
2,0.30049166083335876,270.719482421875
3,0.2912063002586365,158.5164031982422
4,0.28460535407066345,430.07403564453125
5,0.27419984340667725,132.73973083496094
6,0.2640530467033386,19.823265075683594
7,0.2597441077232361,60.665836334228516
8,0.25356826186180115,15.69355297088623
9,0.25320300459861755,156.92147827148438
10,0.24259591102600098,17.556901931762695
11,0.23872719705104828,129.34310913085938
12,0.23391713201999664,103.56519317626953
13,0.2311982661485672,31.111656188964844
14,0.22101786732673645,20.425806045532227
15,0.22062717378139496,78.1996078491211
16,0.2131725251674652,17.270933151245117
17,0.2112242877483368,43.075927734375
18,0.20416419208049774,383.5158996582031
19,0.1971973031759262,12.742231369018555
20,0.19980493187904358,62.31538391113281
21,0.19852906465530396,22.789993286132812
22,0.1879969984292984,11.679475784301758
23,0.1832452267408371,9.448868751525879
24,0.1848621517419815,43.91209030151367
25,0.18698275089263916,33.3958625793457
26,0.179700568318367,42.74283981323242
27,0.17075417935848236,8.334244728088379
28,0.17027299106121063,29.42481803894043
29,0.15905044972896576,9.579919815063477
30,0.16525104641914368,44.670413970947266
31,0.16829101741313934,8.570700645446777
32,0.1671612411737442,92.9523696899414
33,0.16235142946243286,15.90618896484375
34,0.15087656676769257,112.76445007324219
35,0.15098591148853302,24.715538024902344
36,0.14633505046367645,43.26219940185547
37,0.15108652412891388,92.93578338623047
38,0.14670813083648682,62.057193756103516
39,0.14219149947166443,90.80694580078125
40,0.14219121634960175,23.058094024658203
41,0.13853703439235687,11.134198188781738
42,0.14142395555973053,9.368142127990723
43,0.10753971338272095,95.16411590576172
44,0.10067155212163925,7.8858418464660645
45,0.09914156794548035,132.0680694580078
46,0.09798069298267365,44.975257873535156
47,0.09746358543634415,20.2220401763916
48,0.09449200332164764,10.596122741699219
49,0.09382136911153793,9.77578067779541
50,0.09492156654596329,71.74845123291016
51,0.09406076371669769,70.3612060546875
52,0.09304829686880112,54.9735107421875
53,0.09363561123609543,20.134382247924805
54,0.09187639504671097,29.568134307861328
55,0.09095583856105804,8.043638229370117
56,0.09155643731355667,18.391286849975586
57,0.09077649563550949,7.053707599639893
58,0.08915048837661743,110.79793548583984
59,0.08707088977098465,20.749788284301758
60,0.08996140956878662,32.89253234863281
61,0.08673859387636185,23.887596130371094
62,0.08495976030826569,23.521228790283203
63,0.08716500550508499,22.528308868408203
64,0.08453930914402008,24.461973190307617
65,0.0840117409825325,12.843241691589355
66,0.08444339036941528,49.05518341064453
67,0.08407692611217499,6.684027194976807
68,0.08373519033193588,14.518842697143555
69,0.08088953047990799,100.05653381347656
70,0.08393781632184982,44.8354606628418
71,0.08421055972576141,19.15595054626465
72,0.08107530325651169,14.348565101623535
73,0.08114171773195267,27.782926559448242
74,0.08214815706014633,59.066307067871094
75,0.08035344630479813,29.68524169921875
76,0.08002662658691406,38.85228729248047
77,0.08026604354381561,8.705907821655273
78,0.08058292418718338,41.533660888671875
79,0.07914957404136658,25.380048751831055
80,0.07917531579732895,56.57328414916992
81,0.07709062099456787,8.57567310333252
82,0.07805562764406204,43.98329544067383
83,0.07960426062345505,19.89240074157715
84,0.07803287357091904,11.840361595153809
85,0.0756462812423706,8.945080757141113
86,0.07671120017766953,34.06969451904297
87,0.07142763584852219,30.16769790649414
