datetime,precipitation,et,discharge
2024-09-09 04:00:00,0.0,60.42,3.6053333333333337
2024-09-09 05:00:00,0.0,60.42,3.5209166666666665
2024-09-09 06:00:00,0.0,60.42,3.57875
2024-09-09 07:00:00,0.0,60.42,3.51975
2024-09-09 08:00:00,0.0,60.42,3.72
2024-09-09 09:00:00,0.0,60.42,3.292
2024-09-09 10:00:00,0.0,60.42,3.100083333333333
2024-09-09 11:00:00,0.0,60.42,3.954916666666666
2024-09-09 12:00:00,0.0,60.42,3.8795
2024-09-09 13:00:00,0.0,60.42,3.71475
2024-09-09 14:00:00,0.0,60.42,3.4539166666666667
2024-09-09 15:00:00,0.0,60.42,3.2625833333333336
2024-09-09 16:00:00,0.0,60.42,3.0075000000000003
2024-09-09 17:00:00,0.0,60.42,2.9767500000000005
2024-09-09 18:00:00,0.0,60.42,2.983333333333333
2024-09-09 19:00:00,0.0,60.42,2.8480833333333333
2024-09-09 20:00:00,0.0,60.42,3.063083333333333
2024-09-09 21:00:00,0.0,60.42,3.237666666666667
2024-09-09 22:00:00,0.0,60.42,2.94975
2024-09-09 23:00:00,0.0,60.42,2.7396666666666665
2024-09-10 00:00:00,0.0,60.42,2.7435
2024-09-10 01:00:00,0.0,60.42,2.815583333333333
2024-09-10 02:00:00,0.0,60.42,2.9755000000000003
2024-09-10 03:00:00,0.0,60.42,2.9266666666666663
2024-09-10 04:00:00,0.0,60.42,2.917666666666667
2024-09-10 05:00:00,0.0,60.42,2.3450833333333336
2024-09-10 06:00:00,0.0,60.42,2.47225
2024-09-10 07:00:00,0.0,60.42,2.83225
2024-09-10 08:00:00,0.0,60.42,3.0057500000000004
2024-09-10 09:00:00,0.0,60.42,3.23775
2024-09-10 10:00:00,0.0,60.42,3.926083333333333
2024-09-10 11:00:00,0.0,60.42,3.607
2024-09-10 12:00:00,0.0,60.42,3.2717500000000004
2024-09-10 13:00:00,0.0,60.42,2.872916666666667
2024-09-10 14:00:00,0.0,60.42,2.8609166666666668
2024-09-10 15:00:00,0.0,60.42,3.365833333333333
2024-09-10 16:00:00,0.0,60.42,3.5981666666666663
2024-09-10 17:00:00,0.0,60.42,3.564833333333333
2024-09-10 18:00:00,0.0,60.42,3.220916666666667
2024-09-10 19:00:00,0.0,60.42,3.0085
2024-09-10 20:00:00,0.0,60.42,3.557583333333333
2024-09-10 21:00:00,0.0,60.42,3.5755
2024-09-10 22:00:00,0.0,60.42,3.08175
2024-09-10 23:00:00,0.0,60.42,2.8921666666666668
2024-09-11 00:00:00,0.0,60.42,3.021583333333333
2024-09-11 01:00:00,0.0,60.42,3.3225
2024-09-11 02:00:00,0.0,60.42,3.2394166666666666
2024-09-11 03:00:00,0.0,60.42,3.2910833333333334
2024-09-11 04:00:00,0.0,60.42,3.218583333333333
2024-09-11 05:00:00,0.0,60.42,3.0414166666666667
2024-09-11 06:00:00,0.0,60.42,3.17375
2024-09-11 07:00:00,0.0,60.42,2.96175
2024-09-11 08:00:00,0.0,60.42,3.2645
2024-09-11 09:00:00,0.0,60.42,2.7935
2024-09-11 10:00:00,0.0,60.42,2.846583333333333
2024-09-11 11:00:00,0.0,60.42,2.837916666666666
2024-09-11 12:00:00,0.0,60.42,2.67675
2024-09-11 13:00:00,0.0,60.42,2.767416666666667
2024-09-11 14:00:00,0.0,60.42,2.33
2024-09-11 15:00:00,0.0,60.42,2.006416666666667
2024-09-11 16:00:00,0.0,60.42,2.127333333333333
2024-09-11 17:00:00,0.0,60.42,2.6311666666666667
2024-09-11 18:00:00,0.0,60.42,2.377333333333333
2024-09-11 19:00:00,0.0,60.42,2.1948333333333334
2024-09-11 20:00:00,0.0,60.42,2.9476666666666667
2024-09-11 21:00:00,0.0,60.42,2.987416666666667
2024-09-11 22:00:00,0.0,60.42,2.3960833333333333
2024-09-11 23:00:00,0.0,60.42,2.763
2024-09-12 00:00:00,0.0,60.42,2.616
2024-09-12 01:00:00,0.1,60.42,2.2253333333333334
2024-09-12 02:00:00,0.1,60.42,2.71775
2024-09-12 03:00:00,0.0,60.42,2.3905833333333333
2024-09-12 04:00:00,0.0,60.42,2.2131666666666665
2024-09-12 05:00:00,0.0,60.42,2.6975833333333337
2024-09-12 06:00:00,0.0,60.42,2.6341666666666668
2024-09-12 07:00:00,0.0,60.42,2.3429166666666665
2024-09-12 08:00:00,0.0,60.42,2.8190833333333334
2024-09-12 09:00:00,0.0,60.42,3.14175
2024-09-12 10:00:00,0.0,60.42,2.9829166666666667
2024-09-12 11:00:00,0.0,60.42,2.761416666666667
2024-09-12 12:00:00,0.0,60.42,2.576583333333333
2024-09-12 13:00:00,0.0,60.42,2.5334166666666667
2024-09-12 14:00:00,0.1,60.42,2.378833333333333
2024-09-12 15:00:00,0.0,60.42,2.123333333333333
2024-09-12 16:00:00,0.0,60.42,2.5203333333333333
2024-09-12 17:00:00,0.0,60.42,2.996083333333333
2024-09-12 18:00:00,0.0,60.42,2.504
2024-09-12 19:00:00,0.0,60.42,2.6914166666666666
2024-09-12 20:00:00,0.0,60.42,2.7110833333333333
2024-09-12 21:00:00,0.0,60.42,2.2630833333333333
2024-09-12 22:00:00,0.0,60.42,2.493916666666667
2024-09-12 23:00:00,0.0,60.42,2.43425
2024-09-13 00:00:00,0.0,60.42,2.2810833333333336
2024-09-13 01:00:00,0.0,60.42,2.836
2024-09-13 02:00:00,0.0,60.42,2.827666666666667
2024-09-13 03:00:00,0.0,60.42,2.620083333333333
2024-09-13 04:00:00,0.0,60.42,2.1806666666666668
2024-09-13 05:00:00,0.0,60.42,2.4048333333333334
2024-09-13 06:00:00,0.0,60.42,2.145833333333333
2024-09-13 07:00:00,0.0,60.42,1.9814166666666668
2024-09-13 08:00:00,0.0,60.42,1.9159166666666667
2024-09-13 09:00:00,0.0,60.42,1.8536666666666664
2024-09-13 10:00:00,0.0,60.42,1.82775
2024-09-13 11:00:00,0.0,60.42,1.7419166666666666
2024-09-13 12:00:00,0.0,60.42,1.7694166666666666
2024-09-13 13:00:00,0.0,60.42,1.9743333333333333
2024-09-13 14:00:00,0.0,60.42,1.8904166666666664
2024-09-13 15:00:00,0.0,60.42,1.86975
2024-09-13 16:00:00,0.0,60.42,1.79
2024-09-13 17:00:00,0.0,60.42,1.9615833333333332
2024-09-13 18:00:00,0.0,60.42,2.2726666666666664
2024-09-13 19:00:00,0.0,60.42,1.995083333333333
2024-09-13 20:00:00,0.0,60.42,2.006083333333333
2024-09-13 21:00:00,0.0,60.42,2.428166666666667
2024-09-13 22:00:00,0.0,60.42,2.38525
2024-09-13 23:00:00,0.0,60.42,2.122916666666667
2024-09-14 00:00:00,0.0,60.42,2.47
2024-09-14 01:00:00,0.0,60.42,2.8201666666666667
2024-09-14 02:00:00,0.0,60.42,2.7231666666666663
2024-09-14 03:00:00,0.0,60.42,2.4651666666666667
2024-09-14 04:00:00,0.0,60.42,2.477583333333333
2024-09-14 05:00:00,0.0,60.42,2.529333333333333
2024-09-14 06:00:00,0.0,60.42,2.152
2024-09-14 07:00:00,0.0,60.42,1.9508333333333332
2024-09-14 08:00:00,0.0,60.42,2.141833333333333
2024-09-14 09:00:00,0.0,60.42,2.2739166666666666
2024-09-14 10:00:00,0.0,60.42,1.996916666666667
2024-09-14 11:00:00,0.0,60.42,1.7978333333333334
2024-09-14 12:00:00,0.0,60.42,1.9506666666666668
2024-09-14 13:00:00,0.0,60.42,2.15725
2024-09-14 14:00:00,0.0,60.42,1.973
2024-09-14 15:00:00,0.0,60.42,1.8210833333333327
2024-09-14 16:00:00,0.0,60.42,1.866
2024-09-14 17:00:00,0.0,60.42,2.2
2024-09-14 18:00:00,0.0,60.42,2.4216666666666664
2024-09-14 19:00:00,0.0,60.42,2.1065
2024-09-14 20:00:00,0.0,60.42,1.9523333333333333
2024-09-14 21:00:00,0.0,60.42,1.9706666666666663
2024-09-14 22:00:00,0.0,60.42,2.3595833333333336
2024-09-14 23:00:00,0.0,60.42,2.3673333333333333
2024-09-15 00:00:00,0.0,60.42,2.1574166666666668
2024-09-15 01:00:00,0.0,60.42,2.5009166666666665
2024-09-15 02:00:00,0.0,60.42,2.190333333333333
2024-09-15 03:00:00,0.0,60.42,2.1644166666666664
2024-09-15 04:00:00,0.0,60.42,2.5083333333333333
2024-09-15 05:00:00,0.0,60.42,2.5340000000000003
2024-09-15 06:00:00,0.0,60.42,2.11075
2024-09-15 07:00:00,0.0,60.42,1.9810833333333333
2024-09-15 08:00:00,0.0,60.42,2.3775833333333334
2024-09-15 09:00:00,0.0,60.42,2.6916666666666664
2024-09-15 10:00:00,0.0,60.42,2.1625
2024-09-15 11:00:00,0.0,60.42,2.510666666666667
2024-09-15 12:00:00,0.0,60.42,2.5388333333333333
2024-09-15 13:00:00,0.0,60.42,2.060666666666666
2024-09-15 14:00:00,0.0,60.42,1.944583333333333
2024-09-15 15:00:00,0.0,60.42,2.0015
2024-09-15 16:00:00,0.0,60.42,2.438333333333333
2024-09-15 17:00:00,0.0,60.42,2.1408333333333336
2024-09-15 18:00:00,0.0,60.42,2.075333333333333
2024-09-15 19:00:00,0.0,60.42,2.2186666666666666
2024-09-15 20:00:00,0.0,60.42,2.043
2024-09-15 21:00:00,0.0,60.42,2.1043333333333334
2024-09-15 22:00:00,0.0,60.42,2.643083333333333
2024-09-15 23:00:00,0.0,60.42,2.338
2024-09-16 00:00:00,0.0,60.42,2.2036666666666664
2024-09-16 01:00:00,0.0,60.42,2.4395833333333337
2024-09-16 02:00:00,0.0,60.42,2.2527500000000003
2024-09-16 03:00:00,0.0,60.42,1.9739166666666668
2024-09-16 04:00:00,0.0,60.42,2.337
2024-09-16 05:00:00,0.0,60.42,2.1515833333333334
2024-09-16 06:00:00,0.0,60.42,1.9660833333333332
2024-09-16 07:00:00,0.0,60.42,1.994
2024-09-16 08:00:00,0.0,60.42,2.54275
2024-09-16 09:00:00,0.0,60.42,1.9685833333333331
2024-09-16 10:00:00,0.0,60.42,1.7948333333333333
2024-09-16 11:00:00,0.0,60.42,2.2425
2024-09-16 12:00:00,0.0,60.42,2.200416666666667
2024-09-16 13:00:00,0.0,60.42,1.8426666666666665
2024-09-16 14:00:00,0.0,60.42,1.7563333333333333
2024-09-16 15:00:00,0.0,60.42,1.8905833333333333
2024-09-16 16:00:00,0.0,60.42,1.8965
2024-09-16 17:00:00,0.0,60.42,1.8718333333333328
2024-09-16 18:00:00,0.0,60.42,2.1597500000000003
2024-09-16 19:00:00,0.0,60.42,2.03725
2024-09-16 20:00:00,0.0,60.42,1.9648333333333328
2024-09-16 21:00:00,0.0,60.42,1.7109166666666666
2024-09-16 22:00:00,0.0,60.42,1.83175
2024-09-16 23:00:00,0.0,60.42,1.90225
2024-09-17 00:00:00,0.0,60.42,1.7927499999999998
2024-09-17 01:00:00,0.0,60.42,1.7135
2024-09-17 02:00:00,0.0,60.42,1.71375
2024-09-17 03:00:00,0.0,60.42,1.7418333333333331
2024-09-17 04:00:00,0.0,60.42,2.013666666666667
2024-09-17 05:00:00,0.0,60.42,1.9300833333333332
2024-09-17 06:00:00,0.0,60.42,1.8103333333333331
2024-09-17 07:00:00,0.0,60.42,1.7889166666666665
2024-09-17 08:00:00,0.0,60.42,1.7805833333333334
2024-09-17 09:00:00,0.0,60.42,1.6879166666666665
2024-09-17 10:00:00,0.0,60.42,1.7274166666666666
2024-09-17 11:00:00,0.0,60.42,1.88625
2024-09-17 12:00:00,0.0,60.42,1.7346666666666666
2024-09-17 13:00:00,0.0,60.42,1.611846153846154
2024-09-17 14:00:00,0.0,60.42,1.568
2024-09-17 15:00:00,0.0,60.42,1.592666666666667
2024-09-17 16:00:00,0.0,60.42,1.5433333333333332
2024-09-17 17:00:00,0.0,60.42,1.5224166666666663
2024-09-17 18:00:00,0.0,60.42,1.4164166666666669
2024-09-17 19:00:00,0.1,60.42,1.48625
2024-09-17 20:00:00,0.6,60.42,1.5198333333333334
2024-09-17 21:00:00,1.4,60.42,1.499083333333333
2024-09-17 22:00:00,0.4,60.42,1.4620833333333334
2024-09-17 23:00:00,0.5,60.42,1.5040833333333332
2024-09-18 00:00:00,0.2,60.42,1.5999166666666664
2024-09-18 01:00:00,0.0,60.42,1.6793333333333331
2024-09-18 02:00:00,0.0,60.42,1.6955
2024-09-18 03:00:00,0.0,60.42,1.7215
2024-09-18 04:00:00,0.0,60.42,1.7375
2024-09-18 05:00:00,0.0,60.42,1.7904166666666663
2024-09-18 06:00:00,0.0,60.42,1.83
2024-09-18 07:00:00,0.0,60.42,1.8014166666666669
2024-09-18 08:00:00,0.0,60.42,1.97875
2024-09-18 09:00:00,0.0,60.42,1.986
2024-09-18 10:00:00,0.0,60.42,1.806
2024-09-18 11:00:00,0.0,60.42,1.569
2024-09-18 12:00:00,0.0,60.42,1.37225
2024-09-18 13:00:00,0.0,60.42,1.4580833333333334
2024-09-18 14:00:00,0.0,60.42,1.4945833333333332
